event_id,entity_type,entity_id,customer_id,event_type,amount,currency,timestamp,metadata
evt_f3bb753afe9148e9,payment,pay_398f65d3e64d4169,cust_e3452a1e8a8b45e6,payment.captured,19999,INR,2026-08-14T15:51:11.788527,{}
evt_8357de2a59e74f85,payment,pay_e4ee95d2c4484ee7,cust_31d470848d504be8,payment.created,1499,INR,2026-08-14T15:55:34.788527,{}
evt_6af6e50a230443f7,payment,pay_e4ee95d2c4484ee7,cust_31d470848d504be8,payment.authorized,1499,INR,2026-08-14T15:55:42.788527,{}
evt_06eb055f92b94f81,payment,pay_e4ee95d2c4484ee7,cust_31d470848d504be8,payment.captured,1499,INR,2026-08-14T15:55:47.788527,{}
evt_41f250b59ad946c3,checkout,chk_34270cf625164d63,cust_9d2630da49044414,checkout.abandoned,9999,INR,2026-08-14T15:57:23.788527,{}
evt_aa1eb1ccd73345ec,checkout,chk_5c8de79d50f14cb1,cust_5ec3d53243c54805,checkout.created,1499,INR,2026-08-14T17:09:52.788527,{}
evt_f85521c681de479d,checkout,chk_5c8de79d50f14cb1,cust_5ec3d53243c54805,checkout.abandoned,1499,INR,2026-08-14T17:18:52.788527,{}
evt_d647a44cde954dc8,payment,pay_430a97c628674659,cust_19c91de04f09402a,payment.created,2499,INR,2026-08-14T20:12:02.788527,{}
evt_6cfdc9e783e5418c,payment,pay_430a97c628674659,cust_19c91de04f09402a,payment.authorized,2499,INR,2026-08-14T20:12:08.788527,{}
evt_fe24677c87104f16,payment,pay_430a97c628674659,cust_19c91de04f09402a,payment.captured,2499,INR,2026-08-14T20:12:12.788527,{}
evt_00022bbd60e94e05,subscription,sub_a07104b38f7a425c,cust_e7a49d9fe4654ddb,subscription.created,1499,INR,2026-08-14T20:53:35.788527,"{""plan"": ""plan_pro""}"
evt_a8c33801da064e15,checkout,chk_326a53236eeb44e6,cust_2d27e3977a0a4974,checkout.created,19999,INR,2026-08-15T00:35:05.788527,{}
evt_8891d99941054c5e,checkout,chk_326a53236eeb44e6,cust_2d27e3977a0a4974,checkout.completed,19999,INR,2026-08-15T00:36:51.788527,{}
evt_261146ed7bac458f,subscription,sub_65fdf69812cf4310,cust_f81c174802634e2b,subscription.created,1499,INR,2026-08-15T01:59:10.788527,"{""plan"": ""plan_pro""}"
evt_dc24554671724456,checkout,chk_e685cff04326459a,cust_0decee9389ad40e6,checkout.created,4999,INR,2026-08-15T04:16:32.788527,{}
evt_1c37ebb1b2424b0e,checkout,chk_e685cff04326459a,cust_0decee9389ad40e6,checkout.completed,4999,INR,2026-08-15T04:17:14.788527,{}
evt_1e0fad7776d44083,payment,pay_f3ea495e22714a25,cust_bab775145d814dbb,payment.created,499,INR,2026-08-15T06:44:41.788527,{}
evt_d96ad2c2f02645e2,payment,pay_f3ea495e22714a25,cust_bab775145d814dbb,payment.failed,499,INR,2026-08-15T06:45:05.788527,"{""reason"": ""invalid_payment_method""}"
evt_9b5499e7f917404b,subscription,sub_c0f63ebe1d2b4cf4,cust_7d96b4632bf64dee,subscription.created,499,INR,2026-08-15T10:45:40.788527,"{""plan"": ""plan_basic""}"
evt_6758bca6187b4341,checkout,chk_5b8a3da83bc34c2a,cust_f81c174802634e2b,checkout.created,1499,INR,2026-08-15T14:27:27.788527,{}
evt_fbf71b9c7a3e4c33,checkout,chk_5b8a3da83bc34c2a,cust_f81c174802634e2b,checkout.completed,1499,INR,2026-08-15T14:28:54.788527,{}
evt_68b20425380d492f,subscription,sub_15a14a7ba5d24b95,cust_ea3eede4f0be4e60,subscription.created,4999,INR,2026-08-15T15:16:47.788527,"{""plan"": ""plan_business""}"
evt_9dbe668affe44053,payment,pay_83862f2a8e1e4bd8,cust_441b3f6e01e34c1a,payment.created,1499,INR,2026-08-15T18:56:35.788527,{}
evt_fb94c5d19c42466b,payment,pay_83862f2a8e1e4bd8,cust_441b3f6e01e34c1a,payment.failed,1499,INR,2026-08-15T18:57:05.788527,"{""reason"": ""network_error""}"
evt_bcb44f0053394cb0,payment,pay_3295f62d502a40f4,cust_02976cbb3fc24540,payment.created,999,INR,2026-08-15T19:10:41.788527,{}
evt_a127a4fd83714257,payment,pay_3295f62d502a40f4,cust_02976cbb3fc24540,payment.authorized,999,INR,2026-08-15T19:10:48.788527,{}
evt_85f3474f288b4e42,payment,pay_3295f62d502a40f4,cust_02976cbb3fc24540,payment.captured,999,INR,2026-08-15T19:10:53.788527,{}
evt_5bc281e77a244bd3,checkout,chk_986ee418f0b5460f,cust_c2f38919bf264097,checkout.created,4999,INR,2026-08-15T19:38:39.788527,{}
evt_3f2ac5e024e24e74,checkout,chk_986ee418f0b5460f,cust_c2f38919bf264097,checkout.completed,4999,INR,2026-08-15T19:39:33.788527,{}
evt_c3160f626c944e5f,payment,pay_1d9ed4740df54db4,cust_128887ede58a42fd,payment.created,4999,INR,2026-08-15T21:13:22.788527,{}
evt_be9d9718bb0f492d,payment,pay_1d9ed4740df54db4,cust_128887ede58a42fd,payment.authorized,4999,INR,2026-08-15T21:13:25.788527,{}
evt_2bd9c7fceb20434d,payment,pay_1d9ed4740df54db4,cust_128887ede58a42fd,payment.captured,4999,INR,2026-08-15T21:13:27.788527,{}
evt_cd40d2b83dfe4e9a,subscription,sub_7e796eba891a408c,cust_31d470848d504be8,subscription.created,4999,INR,2026-08-15T21:32:06.788527,"{""plan"": ""plan_business""}"
evt_64b8fe156f7b4f50,checkout,chk_93c81067051e44f9,cust_0ce77c4e65be4bae,checkout.created,4999,INR,2026-08-15T22:04:06.788527,{}
evt_c96462fbeff149a3,payment,pay_c42983311c474ec2,cust_ea712f4dcfe94f6a,payment.created,499,INR,2026-08-15T22:13:28.788527,{}
evt_0e3cffe2aa9f41a2,payment,pay_c42983311c474ec2,cust_ea712f4dcfe94f6a,payment.authorized,499,INR,2026-08-15T22:13:33.788527,{}
evt_7ebef626f70d4884,payment,pay_c42983311c474ec2,cust_ea712f4dcfe94f6a,payment.captured,499,INR,2026-08-15T22:13:37.788527,{}
evt_9155529a4b074524,checkout,chk_93c81067051e44f9,cust_0ce77c4e65be4bae,checkout.abandoned,4999,INR,2026-08-15T22:14:06.788527,{}
evt_7a171ea2f4ac4c97,checkout,chk_84954492ff954c00,cust_f93c546713c44edb,checkout.created,499,INR,2026-08-16T00:23:35.788527,{}
evt_17e18498e8dc40ec,payment,pay_4333676ab08b44c4,cust_4d5b67526ea94113,payment.created,4999,INR,2026-08-16T00:34:40.788527,{}
evt_f33495cc8c364d98,payment,pay_4333676ab08b44c4,cust_4d5b67526ea94113,payment.authorized,4999,INR,2026-08-16T00:34:44.788527,{}
evt_31a5312798fd4b81,payment,pay_4333676ab08b44c4,cust_4d5b67526ea94113,payment.captured,4999,INR,2026-08-16T00:34:49.788527,{}
evt_27ac8845a46048d3,checkout,chk_84954492ff954c00,cust_f93c546713c44edb,checkout.abandoned,499,INR,2026-08-16T00:50:35.788527,{}
evt_4bcb8ca718964039,payment,pay_ae9e2c63cb8a47a4,cust_ea576ff1540448d8,payment.created,1499,INR,2026-08-16T01:17:14.788527,{}
evt_71295a6a5caf441d,payment,pay_ae9e2c63cb8a47a4,cust_ea576ff1540448d8,payment.failed,1499,INR,2026-08-16T01:18:06.788527,"{""reason"": ""insufficient_funds""}"
evt_7b4bca59abd34bd3,checkout,chk_2d5b9fb6cc734299,cust_e7a49d9fe4654ddb,checkout.created,2499,INR,2026-08-16T01:51:01.788527,{}
evt_6f0ee9c0523c41ba,checkout,chk_2d5b9fb6cc734299,cust_e7a49d9fe4654ddb,checkout.completed,2499,INR,2026-08-16T01:52:15.788527,{}
evt_ca920ff63bb0409c,subscription,sub_c9f9e91e0f5b492d,cust_1fd68ddf9da241bb,subscription.created,1499,INR,2026-08-16T04:29:50.788527,"{""plan"": ""plan_pro""}"
evt_1256c04648c44077,checkout,chk_ef2cc78dbbc647e3,cust_8c792f3cf57b42b9,checkout.created,2499,INR,2026-08-16T04:44:08.788527,{}
evt_c0f78fb6141842af,checkout,chk_ef2cc78dbbc647e3,cust_8c792f3cf57b42b9,checkout.completed,2499,INR,2026-08-16T04:45:27.788527,{}
evt_ed255b5367274fd0,payment,pay_fc0131e6cd2041d3,cust_3156f977586f4925,payment.created,1499,INR,2026-08-16T06:40:32.788527,{}
evt_1850c4b1d6754605,payment,pay_fc0131e6cd2041d3,cust_3156f977586f4925,payment.authorized,1499,INR,2026-08-16T06:40:40.788527,{}
evt_a591a4eaa4594e61,payment,pay_fc0131e6cd2041d3,cust_3156f977586f4925,payment.captured,1499,INR,2026-08-16T06:40:41.788527,{}
evt_3a0a53713ac7463f,payment,pay_7d4fd34c6cae4600,cust_fb7a8984133545b5,payment.created,2499,INR,2026-08-16T07:14:52.788527,{}
evt_0be8a2a7aa28457d,payment,pay_7d4fd34c6cae4600,cust_fb7a8984133545b5,payment.authorized,2499,INR,2026-08-16T07:14:57.788527,{}
evt_148f78c2335146fb,payment,pay_7d4fd34c6cae4600,cust_fb7a8984133545b5,payment.captured,2499,INR,2026-08-16T07:15:01.788527,{}
evt_37ea17735e4b491c,payment,pay_d302202a6faa4ffa,cust_87be90a2f9f24991,payment.created,499,INR,2026-08-16T13:32:24.788527,{}
evt_a64d73b2dbae46f3,payment,pay_d302202a6faa4ffa,cust_87be90a2f9f24991,payment.authorized,499,INR,2026-08-16T13:32:32.788527,{}
evt_acd0454eafa7400f,payment,pay_d302202a6faa4ffa,cust_87be90a2f9f24991,payment.captured,499,INR,2026-08-16T13:32:37.788527,{}
evt_8b31b48eddff451b,subscription,sub_ceff95ba8bd943ea,cust_e3452a1e8a8b45e6,subscription.created,4999,INR,2026-08-16T14:26:54.788527,"{""plan"": ""plan_business""}"
evt_bd88e186e1f545ef,payment,pay_12865bf9802f4289,cust_af5996552ee245bc,payment.created,499,INR,2026-08-16T17:24:08.788527,{}
evt_ec94d6fe453b4c89,payment,pay_12865bf9802f4289,cust_af5996552ee245bc,payment.authorized,499,INR,2026-08-16T17:24:14.788527,{}
evt_a2fb95545af343a4,payment,pay_12865bf9802f4289,cust_af5996552ee245bc,payment.captured,499,INR,2026-08-16T17:24:15.788527,{}
evt_aba898afd1294a43,subscription,sub_75629f21f3b74b5c,cust_af5996552ee245bc,subscription.created,4999,INR,2026-08-16T17:29:24.788527,"{""plan"": ""plan_business""}"
evt_83b0494ef6da4939,payment,pay_33c21727c71f49ea,cust_2d27e3977a0a4974,payment.created,2499,INR,2026-08-16T19:43:03.788527,{}
evt_cfcdfce8680d4970,payment,pay_33c21727c71f49ea,cust_2d27e3977a0a4974,payment.failed,2499,INR,2026-08-16T19:44:03.788527,"{""reason"": ""insufficient_funds""}"
evt_2d09a6ffdebc469b,subscription,sub_ffe6281bef9e4ec9,cust_e1f063bc7ce1418e,subscription.pending,4999,INR,2026-08-16T21:41:04.788527,"{""reason"": ""bank_timeout""}"
evt_6a51ae658bd249b1,payment,pay_77f9579e49694700,cust_ca5aab22db5343d9,payment.created,2499,INR,2026-08-16T21:43:06.788527,{}
evt_9508408356ba4484,payment,pay_77f9579e49694700,cust_ca5aab22db5343d9,payment.authorized,2499,INR,2026-08-16T21:43:11.788527,{}
evt_39c016c63ecc4710,payment,pay_77f9579e49694700,cust_ca5aab22db5343d9,payment.captured,2499,INR,2026-08-16T21:43:16.788527,{}
evt_64dd3a2e83e4400e,payment,pay_f171c3ba302547d5,cust_e3452a1e8a8b45e6,payment.created,9999,INR,2026-08-17T02:42:24.788527,{}
evt_4bdad3ed52ce4a92,payment,pay_f171c3ba302547d5,cust_e3452a1e8a8b45e6,payment.authorized,9999,INR,2026-08-17T02:42:29.788527,{}
evt_4f183a8028c24f17,payment,pay_f171c3ba302547d5,cust_e3452a1e8a8b45e6,payment.captured,9999,INR,2026-08-17T02:42:34.788527,{}
evt_6119e5b715e34617,payment,pay_532f0856d3874452,cust_9869eceec96f4583,payment.created,499,INR,2026-08-17T02:56:25.788527,{}
evt_7896ada0c9d04089,payment,pay_532f0856d3874452,cust_9869eceec96f4583,payment.authorized,499,INR,2026-08-17T02:56:27.788527,{}
evt_0b8512a4806c4671,payment,pay_532f0856d3874452,cust_9869eceec96f4583,payment.captured,499,INR,2026-08-17T02:56:31.788527,{}
evt_023a2fa47bc947dd,subscription,sub_850243a21579425c,cust_8c792f3cf57b42b9,subscription.halted,4999,INR,2026-08-17T03:41:18.788527,{}
evt_768fd3aa38664caf,payment,pay_cc6471d243a04cac,cust_7d96b4632bf64dee,payment.created,2499,INR,2026-08-17T04:25:34.788527,{}
evt_5944c44b3a3c42fd,payment,pay_cc6471d243a04cac,cust_7d96b4632bf64dee,payment.authorized,2499,INR,2026-08-17T04:25:42.788527,{}
evt_8a2cfaf7a0b244f6,payment,pay_cc6471d243a04cac,cust_7d96b4632bf64dee,payment.captured,2499,INR,2026-08-17T04:25:46.788527,{}
evt_9110ca6a8cbe48f4,payment,pay_c323adffee374faf,cust_44f813952f2d440d,payment.created,999,INR,2026-08-17T06:02:24.788527,{}
evt_62aeb993539c4ed0,payment,pay_c323adffee374faf,cust_44f813952f2d440d,payment.failed,999,INR,2026-08-17T06:03:24.788527,"{""reason"": ""insufficient_funds""}"
evt_7fd2eb708ae84695,payment,pay_a530965c2c1d4cc3,cust_441b3f6e01e34c1a,payment.created,1499,INR,2026-08-17T06:11:56.788527,{}
evt_e5d22e625818494d,payment,pay_a530965c2c1d4cc3,cust_441b3f6e01e34c1a,payment.authorized,1499,INR,2026-08-17T06:12:01.788527,{}
evt_4f1eb4841f0247a0,payment,pay_a530965c2c1d4cc3,cust_441b3f6e01e34c1a,payment.captured,1499,INR,2026-08-17T06:12:03.788527,{}
evt_94ad3526b85347ff,subscription,sub_4b156de2d28d468c,cust_ea3eede4f0be4e60,subscription.created,1499,INR,2026-08-17T07:58:54.788527,"{""plan"": ""plan_pro""}"
evt_cb8693b8ab964aba,subscription,sub_7b20d42603ea4ac0,cust_cc243c590f6e44bc,subscription.created,1499,INR,2026-08-17T08:45:03.788527,"{""plan"": ""plan_pro""}"
evt_0bd3037cdf2a4568,subscription,sub_8f1200a6d735496f,cust_ad67e7949c084dfd,subscription.created,1499,INR,2026-08-17T08:59:12.788527,"{""plan"": ""plan_pro""}"
evt_8b47c0e0e7f54dec,payment,pay_5269a428a4454125,cust_4c6ee929a92f4cff,payment.created,999,INR,2026-08-17T09:33:53.788527,{}
evt_031a80ae5bb34d1a,payment,pay_5269a428a4454125,cust_4c6ee929a92f4cff,payment.failed,999,INR,2026-08-17T09:34:06.788527,"{""reason"": ""card_declined""}"
evt_1afa15a4c1c24339,checkout,chk_e40f9a58c17e4ee9,cust_1a840cb83d274b59,checkout.created,1499,INR,2026-08-17T10:29:43.788527,{}
evt_24083b5f38b04d75,checkout,chk_e40f9a58c17e4ee9,cust_1a840cb83d274b59,checkout.abandoned,1499,INR,2026-08-17T10:56:43.788527,{}
evt_0bef1c1dc6f045a3,payment,pay_3a0bfffb6c944771,cust_8ab27c13c1794b4a,payment.created,1499,INR,2026-08-17T13:17:21.788527,{}
evt_2301c452b2844ba3,payment,pay_3a0bfffb6c944771,cust_8ab27c13c1794b4a,payment.authorized,1499,INR,2026-08-17T13:17:31.788527,{}
evt_195245ca2f0547da,payment,pay_3a0bfffb6c944771,cust_8ab27c13c1794b4a,payment.captured,1499,INR,2026-08-17T13:17:35.788527,{}
evt_f362d67f0db14778,payment,pay_2894b4c578d64d8e,cust_d8b4a5646e3e44f3,payment.created,1499,INR,2026-08-17T14:23:10.788527,{}
evt_a8fd25dd5bd0432a,payment,pay_2894b4c578d64d8e,cust_d8b4a5646e3e44f3,payment.authorized,1499,INR,2026-08-17T14:23:13.788527,{}
evt_5b9346bfadb74366,payment,pay_2894b4c578d64d8e,cust_d8b4a5646e3e44f3,payment.captured,1499,INR,2026-08-17T14:23:17.788527,{}
evt_ac1d21d7d4604de6,subscription,sub_d1dcae34cc2741ea,cust_68b0cd2a60874b50,subscription.created,1499,INR,2026-08-17T15:26:05.788527,"{""plan"": ""plan_pro""}"
evt_c349dcbc0a5d4ec0,payment,pay_5691ba4fa9204490,cust_0985e6d73ae541f9,payment.created,999,INR,2026-08-17T15:26:11.788527,{}
evt_a18688873ea242e3,payment,pay_5691ba4fa9204490,cust_0985e6d73ae541f9,payment.authorized,999,INR,2026-08-17T15:26:19.788527,{}
evt_72705e82d71444ab,payment,pay_5691ba4fa9204490,cust_0985e6d73ae541f9,payment.captured,999,INR,2026-08-17T15:26:23.788527,{}
evt_03bd422819e5459d,payment,pay_dea177790c5d4474,cust_5c7d96fbf609402b,payment.created,499,INR,2026-08-17T16:44:01.788527,{}
evt_a1a8c00e13e74dad,payment,pay_dea177790c5d4474,cust_5c7d96fbf609402b,payment.authorized,499,INR,2026-08-17T16:44:10.788527,{}
evt_933b34eba5584e33,payment,pay_dea177790c5d4474,cust_5c7d96fbf609402b,payment.captured,499,INR,2026-08-17T16:44:11.788527,{}
evt_3cee9a64ad99493e,subscription,sub_15a14a7ba5d24b95,cust_ea3eede4f0be4e60,subscription.pending,4999,INR,2026-08-17T16:44:21.788527,"{""reason"": ""insufficient_funds""}"
evt_cd29c7ddfc884cc9,subscription,sub_1dc30fac5e0146b9,cust_ad90e9f7d19d4c44,subscription.created,4999,INR,2026-08-17T17:35:41.788527,"{""plan"": ""plan_business""}"
evt_a466421916534d6e,subscription,sub_a3c15243a1214380,cust_0e03bed9d89645d0,subscription.pending,1499,INR,2026-08-17T18:07:55.788527,"{""reason"": ""invalid_payment_method""}"
evt_c64be36c336045d9,payment,pay_ae6bb153765141d7,cust_6f29981eaa6c4c8b,payment.created,19999,INR,2026-08-17T18:42:24.788527,{}
evt_a83d73d1d73a41a3,payment,pay_ae6bb153765141d7,cust_6f29981eaa6c4c8b,payment.failed,19999,INR,2026-08-17T18:42:47.788527,"{""reason"": ""card_declined""}"
evt_3dc842a9ecbc43e3,subscription,sub_5a90b2d3d31c4615,cust_0e03bed9d89645d0,subscription.pending,4999,INR,2026-08-17T19:28:21.788527,"{""reason"": ""card_declined""}"
evt_eb7de5b495da4e28,payment,pay_7526f891539a4d25,cust_17d5cf7732f74583,payment.created,19999,INR,2026-08-18T01:00:17.788527,{}
evt_6d00a6863e1b4e14,payment,pay_7526f891539a4d25,cust_17d5cf7732f74583,payment.authorized,19999,INR,2026-08-18T01:00:21.788527,{}
evt_6c65cbff96464108,payment,pay_7526f891539a4d25,cust_17d5cf7732f74583,payment.captured,19999,INR,2026-08-18T01:00:25.788527,{}
evt_d375d8877d434531,subscription,sub_b6d30799587f4632,cust_f93c546713c44edb,subscription.created,1499,INR,2026-08-18T02:56:07.788527,"{""plan"": ""plan_pro""}"
evt_b93eadb1203c4f62,subscription,sub_1c19a71e076c4a05,cust_783d980f78b2438c,subscription.created,1499,INR,2026-08-18T07:20:00.788527,"{""plan"": ""plan_pro""}"
evt_74f60e6a8e094e0e,checkout,chk_2ca1c8d755df48e9,cust_9d0a1ba460b44a76,checkout.created,499,INR,2026-08-18T07:34:19.788527,{}
evt_a031d614dc7441a4,checkout,chk_2ca1c8d755df48e9,cust_9d0a1ba460b44a76,checkout.abandoned,499,INR,2026-08-18T07:55:19.788527,{}
evt_d816ca115fef44f4,payment,pay_46297cf065b84700,cust_8ab27c13c1794b4a,payment.created,999,INR,2026-08-18T08:55:33.788527,{}
evt_09f5a3958c1b4d5e,payment,pay_46297cf065b84700,cust_8ab27c13c1794b4a,payment.authorized,999,INR,2026-08-18T08:55:39.788527,{}
evt_88510eb212dd4797,payment,pay_46297cf065b84700,cust_8ab27c13c1794b4a,payment.captured,999,INR,2026-08-18T08:55:41.788527,{}
evt_c47fb0341cc9418e,payment,pay_ab99b348e30b4f4b,cust_59faf58c22924d8a,payment.created,999,INR,2026-08-18T12:09:31.788527,{}
evt_f909319bbaa84699,payment,pay_ab99b348e30b4f4b,cust_59faf58c22924d8a,payment.authorized,999,INR,2026-08-18T12:09:41.788527,{}
evt_9d2eab5f2e66445e,payment,pay_ab99b348e30b4f4b,cust_59faf58c22924d8a,payment.captured,999,INR,2026-08-18T12:09:42.788527,{}
evt_aff683aad2db449c,payment,pay_57993493109049e6,cust_ca5aab22db5343d9,payment.created,999,INR,2026-08-18T12:41:35.788527,{}
evt_f79a19c1be82484d,payment,pay_57993493109049e6,cust_ca5aab22db5343d9,payment.authorized,999,INR,2026-08-18T12:41:45.788527,{}
evt_cfc9f0bae69646d5,payment,pay_57993493109049e6,cust_ca5aab22db5343d9,payment.captured,999,INR,2026-08-18T12:41:48.788527,{}
evt_a76cb75a108f40f1,subscription,sub_6042ca0fd07f4fa9,cust_59faf58c22924d8a,subscription.created,499,INR,2026-08-18T13:03:14.788527,"{""plan"": ""plan_basic""}"
evt_56ca1a6732654ac3,payment,pay_84b53e24809d470f,cust_6537b2a991364bd3,payment.created,999,INR,2026-08-18T13:07:54.788527,{}
evt_15498bc0ad8546ae,payment,pay_84b53e24809d470f,cust_6537b2a991364bd3,payment.authorized,999,INR,2026-08-18T13:07:57.788527,{}
evt_a98cc4f1a31c4c9e,payment,pay_84b53e24809d470f,cust_6537b2a991364bd3,payment.captured,999,INR,2026-08-18T13:08:01.788527,{}
evt_f2bac468e3c94861,subscription,sub_beea745e402e43ae,cust_394605899d5d4db7,subscription.created,4999,INR,2026-08-18T15:12:52.788527,"{""plan"": ""plan_business""}"
evt_b5819d8349ec4cef,payment,pay_84e0ebbb6167423c,cust_02976cbb3fc24540,payment.created,499,INR,2026-08-18T15:40:48.788527,{}
evt_afb7420bd01b4407,payment,pay_84e0ebbb6167423c,cust_02976cbb3fc24540,payment.authorized,499,INR,2026-08-18T15:40:58.788527,{}
evt_89897342777848ff,payment,pay_84e0ebbb6167423c,cust_02976cbb3fc24540,payment.captured,499,INR,2026-08-18T15:41:01.788527,{}
evt_eaf0e149594b45f8,checkout,chk_b15d51ce10b84acf,cust_5bccd3431704437c,checkout.created,1499,INR,2026-08-18T16:38:51.788527,{}
evt_f969e7c4f22c47f0,checkout,chk_b15d51ce10b84acf,cust_5bccd3431704437c,checkout.abandoned,1499,INR,2026-08-18T16:58:51.788527,{}
evt_5ccc3142f6fa41cb,subscription,sub_511e739d883b4f30,cust_4889ef6ccd83460e,subscription.created,4999,INR,2026-08-18T18:16:38.788527,"{""plan"": ""plan_business""}"
evt_537d964655fe4bcc,payment,pay_663bf85dc6fd4476,cust_ea712f4dcfe94f6a,payment.created,499,INR,2026-08-18T18:31:47.788527,{}
evt_d8b7ff57d2e9414d,payment,pay_663bf85dc6fd4476,cust_ea712f4dcfe94f6a,payment.authorized,499,INR,2026-08-18T18:31:54.788527,{}
evt_8365b576d2b747ba,payment,pay_663bf85dc6fd4476,cust_ea712f4dcfe94f6a,payment.captured,499,INR,2026-08-18T18:31:55.788527,{}
evt_be3e1479c0b44406,checkout,chk_8ef5f9f8b01c4137,cust_e3452a1e8a8b45e6,checkout.created,4999,INR,2026-08-18T20:52:52.788527,{}
evt_391886a9b0f9447b,checkout,chk_8ef5f9f8b01c4137,cust_e3452a1e8a8b45e6,checkout.completed,4999,INR,2026-08-18T20:54:52.788527,{}
evt_3e930ffdd5324d57,payment,pay_180cc9952da24773,cust_826f3e6850d743de,payment.created,1499,INR,2026-08-18T22:09:15.788527,{}
evt_9ae1472802544549,payment,pay_180cc9952da24773,cust_826f3e6850d743de,payment.authorized,1499,INR,2026-08-18T22:09:17.788527,{}
evt_0bd66cd715654daa,payment,pay_180cc9952da24773,cust_826f3e6850d743de,payment.captured,1499,INR,2026-08-18T22:09:19.788527,{}
evt_b2758b7018c644e5,checkout,chk_8ec70b44d6d24531,cust_50ef51410b964f89,checkout.created,2499,INR,2026-08-18T22:48:53.788527,{}
evt_2ed066dcdd724ad2,checkout,chk_0d7fdaadf4ef4a4e,cust_f123cf018da540ce,checkout.created,1499,INR,2026-08-18T22:51:33.788527,{}
evt_fcb4d7d695144925,checkout,chk_8ec70b44d6d24531,cust_50ef51410b964f89,checkout.abandoned,2499,INR,2026-08-18T22:54:53.788527,{}
evt_2f8abd04ef384670,checkout,chk_0d7fdaadf4ef4a4e,cust_f123cf018da540ce,checkout.abandoned,1499,INR,2026-08-18T23:10:33.788527,{}
evt_f1073baf6f154a5a,checkout,chk_0bfc187228bf486c,cust_4fcee444813e4f00,checkout.created,9999,INR,2026-08-19T00:13:16.788527,{}
evt_c7328a7a253446ff,checkout,chk_0bfc187228bf486c,cust_4fcee444813e4f00,checkout.abandoned,9999,INR,2026-08-19T00:22:16.788527,{}
evt_22b88343035148a5,payment,pay_293a928acfd2494a,cust_2d0bc3dc82554e21,payment.created,499,INR,2026-08-19T00:22:42.788527,{}
evt_b0bfaf8ad6c7461c,payment,pay_293a928acfd2494a,cust_2d0bc3dc82554e21,payment.authorized,499,INR,2026-08-19T00:22:46.788527,{}
evt_123c766e0dfd4c35,payment,pay_293a928acfd2494a,cust_2d0bc3dc82554e21,payment.captured,499,INR,2026-08-19T00:22:51.788527,{}
evt_472dcbdb0a3640f3,payment,pay_cdbb30a15a064125,cust_8f6fbc99d10a4e7a,payment.created,999,INR,2026-08-19T02:21:21.788527,{}
evt_70baf026814a441b,payment,pay_cdbb30a15a064125,cust_8f6fbc99d10a4e7a,payment.authorized,999,INR,2026-08-19T02:21:23.788527,{}
evt_a68e3f4c539a40aa,payment,pay_cdbb30a15a064125,cust_8f6fbc99d10a4e7a,payment.captured,999,INR,2026-08-19T02:21:26.788527,{}
evt_5cc0b8006c5f4e4b,checkout,chk_4c7475e19cbe44dc,cust_6b895fdba5f3413c,checkout.created,2499,INR,2026-08-19T02:48:23.788527,{}
evt_bba0a14a95244d9c,checkout,chk_4c7475e19cbe44dc,cust_6b895fdba5f3413c,checkout.completed,2499,INR,2026-08-19T02:49:14.788527,{}
evt_343706a7aa8c4514,checkout,chk_b32d5f705bbe474b,cust_595c59e965814558,checkout.created,1499,INR,2026-08-19T05:43:41.788527,{}
evt_c373942677c34a52,checkout,chk_b32d5f705bbe474b,cust_595c59e965814558,checkout.completed,1499,INR,2026-08-19T05:44:50.788527,{}
evt_4d1427d9b9474023,checkout,chk_57d122c74ddc4365,cust_3436a29073f646a0,checkout.created,9999,INR,2026-08-19T05:47:48.788527,{}
evt_1af23c3aa8314d5b,checkout,chk_57d122c74ddc4365,cust_3436a29073f646a0,checkout.abandoned,9999,INR,2026-08-19T06:17:48.788527,{}
evt_c9d6ea56a7204a0a,payment,pay_69956044a025409b,cust_9869eceec96f4583,payment.created,1499,INR,2026-08-19T07:23:51.788527,{}
evt_136612b8e0ba4209,payment,pay_69956044a025409b,cust_9869eceec96f4583,payment.authorized,1499,INR,2026-08-19T07:24:01.788527,{}
evt_e2b43e763f7141a8,payment,pay_69956044a025409b,cust_9869eceec96f4583,payment.captured,1499,INR,2026-08-19T07:24:02.788527,{}
evt_9a1eb666b4444d90,checkout,chk_297223988ed94a00,cust_33f6d655132e42eb,checkout.created,2499,INR,2026-08-19T08:18:11.788527,{}
evt_07a485d9a0ec4a0e,checkout,chk_297223988ed94a00,cust_33f6d655132e42eb,checkout.abandoned,2499,INR,2026-08-19T08:35:11.788527,{}
evt_050f91df534d4e53,checkout,chk_e62397436d5b4368,cust_51e06e8e8ca8476a,checkout.created,4999,INR,2026-08-19T11:22:36.788527,{}
evt_0eab138a57f84404,checkout,chk_e62397436d5b4368,cust_51e06e8e8ca8476a,checkout.completed,4999,INR,2026-08-19T11:23:50.788527,{}
evt_d2f8fa693877407a,payment,pay_4b2c4851910b42ef,cust_94a154527a1f408c,payment.created,4999,INR,2026-08-19T12:25:07.788527,{}
evt_2a0c96a0f4df4bf6,payment,pay_4b2c4851910b42ef,cust_94a154527a1f408c,payment.authorized,4999,INR,2026-08-19T12:25:15.788527,{}
